Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
140.0,-4.636533663540651,-5.93171744106428,-0.227301246245913,-2.73727134622764,7.67254396636689,-0.996354541864632,-3.39118449591982,1.23626681418495,1.1294619353698998,-1.4618608810208502,-0.326430680230826,0.597189552495276,-0.0274676597283356,0.506505348073668,0.8192880646584592,0.194869169225205,-1.17259982154852,0.596973854257166,-0.50261912067349,1.52213662869958,0.655844387605663,-0.0471578545070181,0.869558210528366,1.0207547894249398,0.706124562235751,-0.20709610849529003,-0.16768026810214498,0.21768496525790698,65.0,0
140.0,-3.22274501100038,-1.9327757044757,2.9232418282630404,0.143573530852847,0.948116816542208,-1.07645600581424,0.811226329829832,-1.17068306685594,1.3637532988940801,0.675724117534734,-0.0339473352231843,-0.30843620329122395,-0.0353489301303699,-1.6550098281167098,0.50501404779548,0.264900660617557,-1.0015856177043398,-0.21774615279381,-0.394364057673375,-1.7867363432916499,-0.6578968193156279,0.983985424620235,1.30469309419231,0.8044139584985441,0.6860281863280329,0.45532050825636106,-0.373341968862885,-1.3251642992978898,11.0,0
140.0,0.6935029887553591,-1.13423202306023,0.7828440017630871,-0.5929963949031409,-1.42180256489166,-0.48753073405196296,-0.272320585287932,-0.0291042222611184,1.35306576039758,-1.06706560721513,1.64911855440169,2.1520551159024297,1.10495810357974,-0.138375719164034,0.47019172301492207,-0.314898027579055,-0.39085460868589506,0.54883544440847,0.662310958168278,0.478713089746774,0.238845153088185,0.38074935484407396,-0.270755181100707,0.5954874023224561,0.39215654781283,-0.7336218493187471,0.0512302497393546,0.0746136467913605,257.3,0
140.0,1.00794705665789,-1.2894923511636,0.666740850795644,-0.7413211893902429,-1.2905234511435602,0.302172443495266,-1.0269070520732901,0.22056203160145202,-0.6074647019906851,0.6699972845046519,1.25373974955731,-0.137544139360578,-0.0344472607290144,-0.14253671330945097,0.7457524475603651,1.51476544839523,-0.0122663852277479,-0.627738477091431,0.22987114346692603,0.379483005526248,0.5305486375050771,1.1135610736471102,-0.26004190934994603,-0.25324180419592,0.299379405106148,-0.0327547607855412,0.0179265662403524,0.0356669225097771,169.0,0
141.0,1.18045800237621,0.334266980447773,0.39517787738402893,1.19075319681934,-0.0921576275482695,-0.38813764467848905,0.104290921558096,-0.0987315532257956,-0.11580449837284598,-2.68638196892377e-05,-0.0872136601740492,0.597891163495944,0.667519134140546,0.228582450327171,1.1187387766913401,-0.172510381252242,-0.231202878826099,-0.5966969783540329,-0.83938831980647,-0.12037933076034499,0.10871530139249799,0.41728326813480804,-0.0921113750529058,0.108524819746838,0.6208314360250029,-0.254117486121484,0.0378717065783291,0.0210776282484286,9.9,0
142.0,1.21140602376378,0.007849756197863291,0.9507983948683628,1.13764647804185,-0.49518927890421205,0.30137111764367497,-0.51835035910425,0.09542592174084401,0.817591713147277,-0.22633947839368998,-1.3927278450946998,0.6669039205916228,1.04867797784405,-0.5826456648604201,0.144561729916678,0.282077685114479,-0.6027876565096391,0.104931520635137,0.0988689071769595,-0.0499124714120192,-0.107247742883246,-0.0571525349589814,-0.11893263808477199,-0.42124148046200893,0.556146314297023,-0.360164370638928,0.0769299077872142,0.0318000277964341,9.99,0
142.0,1.2882556219989099,0.0858275844544001,-1.17948214164469,0.0643570502186072,2.19522544450848,3.3833628732967402,-0.448436906608173,0.7993471971169042,-0.147006077145254,0.125537072746804,-0.190735617900475,-0.000114247260243182,0.0027465926969948,0.467035600502499,1.12368504631019,0.47550979323690007,-0.9730839814848978,0.374351343702324,-0.10264721803971302,-0.0157745862424961,0.0174854431266938,-0.0513554069962245,-0.14547985526667,1.00761277486959,0.8332926601379459,-0.265485115028612,0.0205390779112331,0.0153936614859617,4.9,0
143.0,-2.14345753168918,2.10782615798639,0.213151875762876,1.28221656812522,-0.7325583938596691,0.0235891509379041,-0.07325581121347,0.9241426551154391,-0.356987542266807,0.14101833548563902,-0.711177478766787,1.1574426498756298,1.17737992027391,0.299913526361994,0.0688091673255114,-1.03152235339584,0.9182919158329621,-0.790618196786212,0.701377811897312,-0.11286591864235901,0.0446409641022866,0.34534586334398903,0.0132326970270756,0.11718828368142697,0.0124059002514129,-0.28853074752289504,-0.4738938691301479,-0.184488137118191,39.95,0
144.0,-1.03293991549335,0.680608051789549,1.40255012497922,-0.5299280177572421,0.8695781417661109,1.9033014263894201,0.0332403202241882,-0.237815274645496,0.844581681477431,-0.989004576959501,-1.30616481123932,1.04765367430425,-0.075453672506339,-0.899500611447866,-3.61805982526533,0.0869577274486215,-0.723273585626138,-0.339748152861795,-0.48933659356370096,-0.5202404236733129,0.41165124736337794,-0.94100654052664,-0.157833456558517,-1.73529717430503,-0.0260333728897333,-0.814973734311634,0.0947616843207687,0.126906426773109,15.36,0
145.0,1.1225786424030502,0.22257314432550698,0.481927939115664,1.13137537534155,-0.214947188900476,-0.20128317683104602,-0.0565559093730537,0.0874707805726055,-0.25057024647122195,0.195466422474793,1.6366825035759198,0.8659000108019329,-0.369633923211147,0.6198302600523149,0.504038499967571,0.00770817649232022,-0.355744134342657,-0.0550667318725607,-0.620199929026431,-0.17462529215515699,0.163222748192099,0.492048457521335,-0.0684497226917375,0.233484744781883,0.532599941268296,-0.281097205854833,0.0283255257858858,0.0109896804308742,9.9,0
145.0,-2.4204128240836402,1.94788538506719,0.5536460429509251,0.983068885733748,-0.281518066165018,2.40895755224446,-1.40161343049739,-0.18829911332675503,0.6758775032844061,0.158497491240167,-1.2249513176117,1.31470507781452,0.30441192016845003,-0.29021759928936997,-2.01454783986915,-0.7728005013006372,0.696761204409881,0.0179135793213203,2.17724950048054,-0.27620670096726196,1.21382598741995,-1.2386199206853798,0.00692730815757439,-1.7242220841316298,0.239602695225738,-0.313702950445766,-0.18828087959533799,0.11983098827749199,6.0,0
145.0,-2.4204128240836402,1.94788538506719,0.5536460429509251,0.983068885733748,-0.281518066165018,2.40895755224446,-1.40161343049739,-0.18829911332675503,0.6758775032844061,0.158497491240167,-1.2249513176117,1.31470507781452,0.30441192016845003,-0.29021759928936997,-2.01454783986915,-0.7728005013006372,0.696761204409881,0.0179135793213203,2.17724950048054,-0.27620670096726196,1.21382598741995,-1.2386199206853798,0.00692730815757439,-1.7242220841316298,0.239602695225738,-0.313702950445766,-0.18828087959533799,0.11983098827749199,6.0,0
145.0,-2.4194856262822997,1.9493457037571102,0.5529976609757049,0.982710096155354,-0.284815274803146,2.4111995923800804,-1.3985371350364098,-0.188921645300037,0.675695454230089,0.15812271391899302,-1.2248344738663999,1.31439831223912,0.304424889384823,-0.290433982401903,-2.0145106925341203,-0.7725403127590841,0.696610461491496,0.0178550099535501,2.17731206529192,-0.277406250908905,1.21338967197729,-1.23835434839285,0.007191426019114521,-1.72417506863374,0.23972107747046803,-0.313606874775548,-0.18743124806963,0.119471938852797,6.74,0
145.0,-2.4194856262822997,1.9493457037571102,0.5529976609757049,0.982710096155354,-0.284815274803146,2.4111995923800804,-1.3985371350364098,-0.188921645300037,0.675695454230089,0.15812271391899302,-1.2248344738663999,1.31439831223912,0.304424889384823,-0.290433982401903,-2.0145106925341203,-0.7725403127590841,0.696610461491496,0.0178550099535501,2.17731206529192,-0.277406250908905,1.21338967197729,-1.23835434839285,0.007191426019114521,-1.72417506863374,0.23972107747046803,-0.313606874775548,-0.18743124806963,0.119471938852797,6.74,0
147.0,0.912979151045631,-0.6529995545397521,0.298165152865105,0.20954616424163397,-0.19723054383333802,0.9710999460319599,-0.44946077291388,0.28189648804104805,0.262492645672449,-0.0605949798284695,0.42292248943866295,0.693403324456245,0.6647496741636,0.0936292269633449,1.0390340110065501,0.965015288961663,-1.05095382579298,0.48714739448538796,0.0154526424711621,0.299062225387781,0.0892580764530417,-0.0773064080184334,-0.237706650964096,-1.30141487289398,0.179598999122279,0.469956017577033,-0.0247386669553996,0.0283383143777616,170.43,0
147.0,-2.6879779687004604,4.39023019933876,-2.36048306060258,0.36082916186329206,1.3101922112118798,-1.6452534308311697,2.32777608338104,-1.7278251552324297,4.32475181286058,6.286487349448941,2.4663953172312003,-0.7273909543850009,0.0261896247510597,-6.57678855343433,1.7660335221289298,-0.651758648852624,2.20139193275346,0.377628567368649,-1.45011311721293,3.1693444168188103,-1.04596142195508,-0.156951371760492,0.0798538742146139,-0.0125984614525447,0.20719400103500302,-0.536577941708626,0.950392726564008,-0.624431487809956,0.89,0
150.0,-0.399879706933424,1.05196578765937,1.39080202251374,0.09313186490954699,-0.007699356846270709,-0.7175589711685341,0.5880947522338961,0.0859320972992929,-0.310721776779909,-0.533284650505651,0.17746337705501103,-0.272661629499886,-0.686154328631479,-0.237325713037152,1.20124884754636,0.0287133965963381,0.4469180103920721,-0.6059096193587701,-0.566862926753479,0.0182526997111467,-0.22492632285470496,-0.573765955627525,0.0570413827431908,0.329354095903188,-0.302724005891773,0.0838828057404799,0.258834227158744,0.0963366739991523,0.89,0
152.0,0.0954900228456742,-2.557694205114,-1.13405485634425,-0.43577046993008794,0.7284934150671829,4.09047599707848,-0.429328773791629,0.896879023618813,1.0042442837109,-0.6736195991188111,-0.561046275919448,0.41962936927458505,0.0219718621062603,-0.27425524441483495,-0.0374299448622395,0.28663528079461,-0.336254418764463,-0.0684119670021719,0.644496322035026,1.28012434691214,0.0800979477146407,-1.03853816813059,-0.489644636546133,1.10843999722431,0.0726030945435422,0.893182948664945,-0.146017062362283,0.11311045629270801,614.87,0
153.0,-0.648576025602736,0.7405645831559351,1.80038149983596,0.140825683642703,0.050646442021392,-0.257415304087709,0.920469708076213,-0.422028001868238,0.5905224486019971,0.300759584280352,-0.172947795529681,-0.103424421030491,-0.774136093006546,-0.589982857734672,-0.0359467720435737,-0.935951854730396,0.24025870559540302,-1.12623294593524,-0.131411402936344,0.0629142361941345,-0.22910658533259,-0.161205343615654,-0.112529796276911,0.42075020593324197,-0.13991383038648098,0.163192734703958,-0.469013664018867,-0.35054313947243104,22.99,0
153.0,-0.9036282240682231,-0.23336259768981,2.58086353129083,-0.990572326575126,-0.39792025459517205,0.281755036718239,0.238618916120657,0.249101589147702,0.6513303679319971,-0.8817748608853291,0.9399718137535459,0.397778746399661,-1.4945626273819301,-0.428434388392651,-1.3079423513680801,-0.0956183593821743,-0.0801697746149894,-0.432193307441223,-0.336658275618394,0.0504711870898971,-0.0750174594454639,-0.0979062674333585,0.0594478702204462,0.24454763393364,-0.316141151323228,0.7544045297950409,-0.166315608674403,-0.13817709645405,71.26,0
154.0,1.19084416700527,-0.608426894343412,0.0690965208551847,-0.49350920455145897,-0.944774743830847,-1.3908571386285902,0.0476588701475922,-0.467883894885073,-1.2488773742898602,0.5708775084762471,0.27651595744485197,0.206483455787558,1.40824036194911,-0.20068358886011603,0.35921143771998704,0.7183626668079609,0.4060683176887879,-1.78603048662135,0.43882054873950704,0.37426762792911,0.262280356547494,0.489142757167071,-0.186644880532543,0.797720641784015,0.630575251681358,-0.183914266199838,-0.0293015432982274,0.0335084902332514,127.69,0
154.0,1.3156013054723898,0.413148285003167,-0.0189531040851057,0.48783438371437,0.13233069210616802,-0.574306547058334,0.146563266758931,-0.215922857789867,-0.0802761747669606,-0.31445660334068104,-0.623759227677014,0.5577360925511989,1.49812182457423,-0.561514237040532,1.03095256670366,0.669772501003318,-0.3739642386649071,-0.164368864460702,0.10973589919328099,0.0183652378451108,-0.329566650942799,-0.8911881125097499,0.0113523391455461,-0.47757855692453294,0.365667356108761,0.14325353541131,-0.0167570432489173,0.0246401551478515,1.98,0
155.0,-0.546215294972356,0.878083882293216,1.5231763876449498,-0.24285343697047698,0.32393124246111304,0.37185198251754403,0.44659538712944297,0.37007704015297205,-0.631359032988379,-0.22906950306757398,1.7141197433961202,0.6938390996004591,-0.316152534077652,0.440567025856866,0.6783866465444329,-0.184842427295032,-0.0684111292642775,-0.734662411659657,-0.420404254135102,0.0363540246351676,-0.120936485626386,-0.268618466653609,0.036313229123119,-0.312671175311021,-0.378050849608098,0.113659843853995,0.292120545926481,0.103729797096806,6.45,0
155.0,1.1719535217444,0.31121325223846,0.31360507762895196,0.519230420464062,-0.0580321109614955,-0.25876868455651303,-0.0438428108307001,0.0395988892763753,-0.34422688266534,-0.179727145033748,1.9790157692600603,1.40674626412141,0.8719951669981891,-0.21215723559438898,0.563275934273453,0.348119863137014,-0.0216231184943433,-0.343891187830958,-0.271035656340405,-0.0542834135039712,-0.20015310567338898,-0.5419162726744811,0.13749112738461902,-0.00173946163548073,0.13912126266710598,0.104375916651933,-0.00541421156218745,0.0187280133381944,1.29,0
156.0,0.714401041887493,-0.493905247379715,1.2694845591686001,3.0114941062539797,-0.8012158749352,0.9294038382181309,-0.428879150364413,0.28456532613295504,0.406555465390931,0.248953649124813,-1.1035634071844398,0.517018446849189,0.0703565222519496,-0.690133944359364,-1.23151809368767,-0.246761403592672,0.277265679284039,-0.7434781067201941,-0.9845525831692641,0.166906057672634,0.16212295839497,0.45436389797361604,-0.26357627145285,0.144387968224367,0.483056303230401,0.222374471953349,0.0315966601243725,0.056035759885240996,184.31,0
156.0,-3.4948608563700896,-2.8944497324568794,1.63798883925287,-0.27497557542244105,-0.389202932990922,-0.703274523812228,0.44419418286230294,0.154266424226882,0.6958175838472171,-0.568492239737202,1.0419564759106,0.841409533362485,-0.239347378236695,-0.415695785436682,-0.8611713943753299,0.664272230059494,-0.593475405890095,0.23745052262956698,-0.27236050245152,0.670036193539808,0.0170103072559315,-0.0635214954974176,0.676253817200301,0.5963771358471489,0.114228989590223,0.834914728281705,0.309675190682032,0.632260840541457,500.0,0
156.0,1.32529522842754,-1.13867806622782,1.2762656356343,-0.207920237677185,-1.6420878643963601,0.696572808765306,-1.50295490821217,0.297739613423267,0.872380951893234,0.251926471501964,-2.33201137167952,0.0475168887603448,-0.0339143464617889,-1.2663171560521398,-1.60519213139101,-1.74371227950481,0.48265498366689297,0.9976537084735351,0.22174418939836302,-0.49839665843119396,-0.606347646499797,-0.803193010722508,-0.0266178417797112,-0.397272515238105,0.24569939741558203,1.12740554418272,0.0230114319375673,0.0122644747436354,10.0,0
158.0,-0.600816388115364,0.922454525911535,-0.13595182041870402,-1.25991483910974,2.43982440634166,3.33020532398973,0.0871070880575762,0.9496592420634771,-0.327931944022326,0.0617085198149349,-0.157387072529051,-0.233220336669169,-0.0533324475993436,0.221138816180166,1.05707087248086,0.505629784812465,-0.8996874874789459,0.0818471727849734,0.357532361084866,0.348027853864187,-0.31148858901174103,-0.9272331843096,-0.0452679356500729,0.9795872466719441,0.0164232459149332,0.09104332405539199,0.37128024805576204,0.18018743129748396,1.79,0
158.0,-0.159985036673326,-0.6116328582294611,2.08141930157426,-1.0481284532518,-1.0834557717500202,0.254356945302907,-0.7829365540734259,0.264001941205066,0.40450921536087603,-0.232303544717752,-2.0931682708970603,0.46510423256617894,0.650495508341059,-1.51449222349658,-2.5349782259707405,-1.78680271755936,0.291461234226018,0.8519360764847399,-0.564583751655944,-0.510184960072474,-0.36540374045643104,-0.127932001202657,0.163175571365982,0.104227427084037,-1.2867652871575401,0.7476253359590099,0.241777014043167,0.23705550719374102,10.0,0
160.0,1.1714389026217,0.474973975583183,0.0117607181797781,1.2643025050102,0.116234124537714,-0.8659859531235419,0.554392815083102,-0.27637498420630796,-0.471301562646368,0.0291038174075634,0.25201315330116897,0.740675664854203,0.588883533729798,0.480297338513285,0.7994117828731879,-0.5920901700381429,0.0328385154292319,-1.01236278887154,-0.7992930468919949,-0.119438649293678,0.0700510477708725,0.278842901024063,-0.0974914411356847,0.426278229393726,0.7449376487979259,-0.274727609420499,0.00847157384963761,0.0154921111821629,20.0,0
160.0,-1.5514816107697498,-1.05334603401611,0.7628057289697691,1.33512906135323,-2.5855230403030096,1.94225236432006,1.6466868647882598,0.641265548922179,-0.649862121450218,-0.8944335709390671,0.988291377703951,0.8824229203645391,1.0578651295133399,0.21181984434812698,1.15137499380378,0.7219202174272921,-0.580298939274122,1.2130694821469399,-0.24919264209962805,1.4333971939978,0.8676091169756479,1.2542007158503101,1.57231455458563,-0.35625392340480605,-0.210821219309723,-0.229606724368542,-0.20543138709807102,0.0392579421284044,700.0,0
162.0,1.03996431285983,-0.5343553099521801,1.86519028589769,1.14512180476396,-1.48813290217244,0.5896409905472499,-1.11990041407499,0.382781129740066,1.4191596571390501,-0.343118808714831,0.617488364044427,1.9268401978149,0.448318973765663,-1.07377083754811,-2.33567411812642,-0.375364037577392,0.184548437135102,-0.0490071405760598,0.604054432957886,-0.05388011504622701,-0.0147010682841249,0.430842717682462,-0.0713437931700693,0.638433910094124,0.36677753406733093,0.451210737182906,0.0538397645923554,0.0234511001385253,22.0,0
164.0,1.21205680491093,0.246405410931148,0.309165987963331,0.5847443872609929,-0.3815813474571121,-0.764967735357268,-0.0677828424476939,-0.0129912832278023,-0.110617107192384,-0.0914479160813403,1.49899948496005,0.513745561421316,-0.627262127842169,0.0620883471382148,0.4781312016919939,0.7118756243527171,-0.21303828376128897,0.29152322854982105,0.0971658098280495,-0.11785606757032902,-0.24462531263185502,-0.781194221445611,0.12537194263096602,0.268166085235436,0.160142724520447,0.0796446349318155,-0.0320154995205973,0.0190520811632695,2.28,0
164.0,-0.43321148648338603,1.02083512456957,2.01973019800995,3.00326068044986,0.0313076564172956,0.18706304506807997,0.85085648250519,-0.14393244870573302,-0.918042963995583,0.8863230940113119,-0.8118582923636549,-0.338453439086714,-0.0645042814303195,-0.27518933725721,0.0552246849191285,-0.646152559108547,0.313931819047511,-0.29594321241362104,1.1778825915534699,0.471102988657685,-0.17729791268668105,-0.180259506575557,0.00776031031146668,0.38265802349997297,-0.18719296401849103,0.100067113449304,0.20403858780810502,-0.0181503025934482,65.26,0
164.0,0.0734967056887614,0.551032960259225,0.451890424146736,0.11496384442443301,0.8229465005314979,0.251480314095268,0.296318523801703,0.13949690695886802,-0.123050185803842,-0.14261689658121202,-1.6529482094103403,-0.908371307241479,-0.653478667558221,0.40930988967974,1.4906178387656999,0.10464934934360198,-0.402916543469007,-0.113269881283402,0.7773326178668251,-0.0439197227993876,-0.128758265984456,-0.381932361915277,0.151011581840135,-1.36396728883068,-1.3890791679261398,0.07541228529054599,0.23174959768452696,0.230170991185614,0.99,0
167.0,1.3217783245838899,0.6580483349090821,-0.793312359445155,0.42964745440903096,0.417966106211182,-0.9276794626599041,0.18092343975917702,-0.236763419350955,0.0201429657349104,-1.12174278594274,-0.14929423737076197,0.0825837520258835,1.19395105781767,-2.3808195016980402,1.24125762669779,1.16357167497705,1.09711121461693,0.788934571180824,-0.10934006822542999,0.0698727793744155,-0.24870857401541396,-0.599279667151977,-0.13822645000926503,-0.58757703356812,0.499087023203694,0.589338792193903,-0.0139691848034838,0.0555063725794108,1.0,0
167.0,-0.8274648225693929,1.2485696780493998,1.02382611273013,0.618081105427849,0.19109373181254,-0.208733095170559,0.964715393312821,-0.139165792435669,-0.6258482307758461,0.427322432532782,1.02871964949309,0.42374771945209205,-0.24231472918070998,0.424507636573025,0.368675207076469,-0.0128393392786197,-0.585486705167062,0.15783076447780303,1.14965140277669,-0.0906580063700112,-0.355189839597651,-0.9475568346994341,0.13505386394315402,-0.0741046310543641,-0.7320055556959599,-0.9436779056646509,-0.649288686329365,-0.368764973806823,44.2,0
167.0,-1.3290623698443702,1.95588981197388,1.11827516422729,2.31843190169554,1.58253723192548,0.38993661413791203,-1.28730616798389,-1.32391883251051,-1.05032135406851,2.03281200518216,0.37042569881878706,0.7334299312178392,1.20830136129523,0.18472643283072798,0.5503917868678221,0.43445692867724894,-0.598240410222463,0.533996189934571,1.41498004417875,0.20508347140988198,1.28696891827561,-1.2619797935056,-1.7328483813385098,-0.792373358337001,-0.7750376143569291,-0.0484433097173982,0.7831089144582289,0.404477745553409,5.42,0
168.0,1.2749670900500099,-0.77878335227247,1.16245268542957,-0.18042461401093804,-1.5326311993486101,-0.10180828614272999,-1.1857378085811001,0.0765215192124052,-0.265080339507672,0.6794477075112321,-1.08266718808321,-0.30276593486496,0.655988004675397,-0.39895120036882104,1.4955782133095903,-0.502574657593013,-0.605092213092874,1.91262483197738,-1.16990469075826,-0.384006672415489,-0.154060871602444,0.0037129320005821,-0.0402722406875542,-0.10336739714999499,0.129751636455497,0.605919185541822,0.0321665434324901,0.0367296119101737,42.9,0
169.0,-4.06686227118254,-5.08121516166371,-0.11690781000852,-1.31282927269338,2.6887622461678795,2.7558949781936097,-1.99909463351028,1.7264125348751,-0.41359423319821403,-0.7693430403058459,-1.26596290317419,-0.30697637333772804,0.0961362389085825,-0.58129933212274,-1.59735760313307,1.2136664924924299,0.29818737070039697,-0.604047660269601,0.534227573107073,1.87693716583902,0.7949256431326669,0.294822646237986,0.42979052803580603,1.05931997507387,0.606301317859131,-0.18310083806773897,-0.0577766750865602,-0.532404119408748,355.51,0
171.0,-0.36553173374041,1.0069318448676101,1.10830366795943,-0.42869369510891897,0.590512808184153,0.10547383796788198,0.6029262267089119,0.132309556918358,-0.636397653988268,-0.15223219057236598,0.32488208387819895,0.46985552220717797,0.5565653520660679,0.187392784381691,0.187945749072753,0.715895776355689,-1.0913797902514901,0.472923128374008,0.740916146860017,0.16587252594760699,-0.250030582024199,-0.6633252242577521,-0.189398623626977,-0.845682201120902,-0.0557595567139737,0.124844712568498,0.263524606154263,0.0995789341935806,0.89,0
171.0,-0.9578197980325659,0.24797946291285197,3.7728568522626604,3.31138504647662,-1.30542724637226,1.66837856716117,-0.6719312229436889,0.45398729603462606,0.5551070729037181,0.785059044667756,0.0188217794670076,-0.38368443055030504,-2.20712311276094,-0.9499109085990308,-1.5303996542488998,-0.47774006868046,0.56276574343564,0.91927722861292,1.55673679295847,-0.0653134612408482,0.107106382542218,0.8668592941918059,-0.43198589024869,0.581400453629233,-0.0157145794209186,0.462414334558448,-0.179223585264262,-0.17154364038885697,71.69,0
172.0,-1.42853496087881,1.7935777781450302,0.545758238752692,-0.399309006814974,0.673576896820109,0.745918946346657,-0.358474608750901,-4.04472443309243,0.232361774422223,-0.0813198559038253,-1.28116644603745,-0.48720178455793395,-1.01069578603674,0.297234744304846,0.515040615308738,0.22907328891589898,-0.517037974382198,-0.117545085708612,-1.2337611946574298,-1.01285324681768,3.84472860121912,-1.09370505489749,0.25680419977033203,-0.8696868992713149,0.25249146873049805,-0.452726463959916,0.0552808512986387,-0.153210997955991,2.29,0
